1432,629296,4519600,1019.33
1433,629297.1,4519605,1019
1434,629299.9,4519609,1018.77
1435,629301.5,4519616,1018.78
1436,629304.4,4519613,1018.35
1437,629303.9,4519623,1018.49
1438,629299.8,4519626,1018.5
1439,629296.1,4519630,1018.37
1440,629293.2,4519635,1018.2
1441,629293.3,4519640,1018.6
1442,629293.3,4519645,1018.44
1443,629296.6,4519649,1018.75
1444,629298.7,4519654,1019.57
1445,629303.6,4519655,1019.52
1446,629308.3,4519658,1018.82
1447,629311.6,4519661,1018.37
1448,629315.8,4519665,1018.81
1449,629320.4,4519667,1018.95
1450,629325.3,4519670,1018.92
1451,629331.3,4519670,1018.86
1452,629336.4,4519670,1019.24
1453,629341.4,4519670,1018.55
1454,629346.9,4519672,1019.21
1455,629347.6,4519678,1018.85
1456,629346.4,4519683,1019
1457,629344,4519688,1018.69
1458,629341.5,4519693,1018.88
1459,629336.4,4519695,1019.68
1460,629334.2,4519700,1018.68
1462,629332.1,4519711,1017.7
1463,629333.6,4519716,1017.95
1464,629333.3,4519722,1017.46
1468,629327.6,4519742,1018.7
1469,629323.3,4519745,1017.86
1470,629318.4,4519743,1018.36
1471,629313.3,4519744,1018.23
1472,629308.7,4519747,1018.13
1473,629302.5,4519749,1017.98
1474,629297.6,4519746,1018.11
1475,629292.4,4519746,1018.28
1476,629289.4,4519741,1018.5
1477,629286,4519737,1019.22
1478,629280.9,4519736,1020.18
1479,629276.4,4519739,1019.23
1480,629057.3,4519413,1018.07
1481,629051.7,4519413,1018.9
1482,629045.8,4519413,1018.98
1483,629039.7,4519414,1018.65
1484,629034,4519416,1018.74
1485,629029,4519418,1018.8
1486,629024.7,4519421,1018.56
1487,629019.7,4519421,1019.11
1488,629015.1,4519418,1019.17
1489,629009.9,4519417,1019.52
1491,628999.8,4519420,1021.47
1492,628995.1,4519423,1021.68
1493,628989.7,4519424,1020.39
1494,628984.5,4519422,1020.16
1496,628978.4,4519417,1021.47
1500,628967.4,4519402,1022.39
1502,628961.1,4519394,1019.34
1503,628960.5,4519389,1019.35
1504,628960.9,4519384,1018.83
1505,628955.9,4519381,1019.31
1506,628954.4,4519375,1019.37
1509,628945.1,4519363,1020.01
1510,628941.9,4519359,1019.49
1511,628938.5,4519355,1020.56
1512,628935.6,4519351,1019.87
1514,628953.4,4519290,1019.35
1515,628942.3,4519317,1019.19
1516,628936.8,4519326,1018.18
1518,628941.4,4519317,1017.24
1519,628940.4,4519311,1016.75
1520,628941.6,4519306,1017.77
1521,628942.9,4519301,1018.63
1522,628944.6,4519296,1018.47
1523,628948,4519292,1017.92
1524,628950,4519287,1018
1525,628952.4,4519283,1017.62
1526,628954.3,4519278,1017.31
1529,628965.8,4519267,1017.68
1530,628970.1,4519264,1018.53
1531,628973.5,4519260,1018.26
1532,628976.9,4519256,1019.17
1533,628978.5,4519250,1018.61
1534,628980.6,4519246,1018.72
1535,628983.4,4519241,1018.49
1536,628985.9,4519236,1019.03
1537,628990.6,4519233,1018.9
1540,629017.7,4519245,1018.88
1541,629015.6,4519240,1018.9
1543,629010.1,4519241,1019.73
1546,628995.3,4519234,1018.52
1547,629000.1,4519236,1018.78
1548,629004,4519239,1018.36
1549,629010.1,4519241,1017.96
1550,629014.5,4519243,1018.8
1551,629019,4519246,1018.64
1552,629022.6,4519251,1017.65
1555,629036.1,4519251,1018.56
1557,629044.5,4519255,1019.39
1558,629047.7,4519251,1019.6
1561,629063.1,4519247,1020.21
1563,629071.1,4519255,1020.71
1567,629087.3,4519266,1019.1
1570,629102.5,4519270,1020.14
1571,629105.2,4519274,1021.22
1572,629109.3,4519277,1021.33
1573,629109.6,4519282,1020.75
1575,629099.6,4519286,1021.2
1576,629102.7,4519292,1020.48
1578,629112.4,4519299,1019.13
1579,629117.7,4519301,1019.62
1580,629113.5,4519304,1020.59
1582,629223.4,4519355,1019.65
1583,629224.1,4519349,1020.08
1591,629182.7,4519333,1017.27
1592,629177.3,4519333,1017.18
1593,629172.9,4519330,1016.91
1595,629173.3,4519329,1018.45
1596,629135,4519322,1019.43
1597,629129.6,4519321,1019.13
1598,629128.9,4519315,1019.81
1599,629130.1,4519321,1019.46
1600,629134.8,4519323,1019.16
1601,629140.1,4519324,1019.76
1602,629144.6,4519326,1018.71
1607,629132,4519336,1019.75
1608,629126.9,4519337,1019.19
1609,629121.9,4519339,1019.57
1610,629121,4519334,1018.97
1611,629120.9,4519329,1019.56
1612,629115.6,4519333,1019.36
1613,629110.8,4519335,1019.24
1614,629105.7,4519333,1018.68
1615,629105.4,4519327,1019.05
1616,629104,4519323,1019.04
1617,629102.3,4519318,1019.29
1618,629097.1,4519318,1019.82
